album_id,attributes,loaded_at
7fJJK56U9fHixgO0HQkhtI,"{""album_type"": ""album"", ""total_tracks"": 11, ""is_playable"": true, ""external_urls"": {""spotify"": ""https://open.spotify.com/album/7fJJK56U9fHixgO0HQkhtI""}, ""href"": ""https://api.spotify.com/v1/albums/7fJJK56U9fHixgO0HQkhtI?market=ES"", ""id"": ""7fJJK56U9fHixgO0HQkhtI"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b2734bc66095f8a70bc4e6593f4f"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e024bc66095f8a70bc4e6593f4f"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d000048514bc66095f8a70bc4e6593f4f"", ""height"": 64, ""width"": 64}], ""name"": ""Future Nostalgia"", ""release_date"": ""2020-03-27"", ""release_date_precision"": ""day"", ""type"": ""album"", ""uri"": ""spotify:album:7fJJK56U9fHixgO0HQkhtI"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""tracks"": {""href"": ""https://api.spotify.com/v1/albums/7fJJK56U9fHixgO0HQkhtI/tracks?offset=0&limit=50&market=ES"", ""limit"": 50, ""next"": null, ""offset"": 0, ""previous"": null, ""total"": 11, ""items"": [{""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 184881, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/6zrJLhslleCHby0wbUnvVy""}, ""href"": ""https://api.spotify.com/v1/tracks/6zrJLhslleCHby0wbUnvVy"", ""id"": ""6zrJLhslleCHby0wbUnvVy"", ""is_playable"": true, ""name"": ""Future Nostalgia"", ""preview_url"": null, ""track_number"": 1, ""type"": ""track"", ""uri"": ""spotify:track:6zrJLhslleCHby0wbUnvVy"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 183290, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62""}, ""href"": ""https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62"", ""id"": ""3PfIrDoz19wz7qK7tYeu62"", ""is_playable"": true, ""name"": ""Don't Start Now"", ""preview_url"": null, ""track_number"": 2, ""type"": ""track"", ""uri"": ""spotify:track:3PfIrDoz19wz7qK7tYeu62"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 209583, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/2nMOodYNHBAQ3Kc1QNimZU""}, ""href"": ""https://api.spotify.com/v1/tracks/2nMOodYNHBAQ3Kc1QNimZU"", ""id"": ""2nMOodYNHBAQ3Kc1QNimZU"", ""is_playable"": true, ""name"": ""Cool"", ""preview_url"": null, ""track_number"": 3, ""type"": ""track"", ""uri"": ""spotify:track:2nMOodYNHBAQ3Kc1QNimZU"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 193829, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW""}, ""href"": ""https://api.spotify.com/v1/tracks/3AzjcOeAmA57TIOr9zF1ZW"", ""id"": ""3AzjcOeAmA57TIOr9zF1ZW"", ""is_playable"": true, ""name"": ""Physical"", ""preview_url"": null, ""track_number"": 4, ""type"": ""track"", ""uri"": ""spotify:track:3AzjcOeAmA57TIOr9zF1ZW"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 203807, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP""}, ""href"": ""https://api.spotify.com/v1/tracks/39LLxExYz6ewLAcYrzQQyP"", ""id"": ""39LLxExYz6ewLAcYrzQQyP"", ""is_playable"": true, ""name"": ""Levitating"", ""preview_url"": null, ""track_number"": 5, ""type"": ""track"", ""uri"": ""spotify:track:39LLxExYz6ewLAcYrzQQyP"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 194607, ""explicit"": true, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/6DXZiYUbrYgrVIhfX3U9Z2""}, ""href"": ""https://api.spotify.com/v1/tracks/6DXZiYUbrYgrVIhfX3U9Z2"", ""id"": ""6DXZiYUbrYgrVIhfX3U9Z2"", ""is_playable"": true, ""name"": ""Pretty Please"", ""preview_url"": null, ""track_number"": 6, ""type"": ""track"", ""uri"": ""spotify:track:6DXZiYUbrYgrVIhfX3U9Z2"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 208505, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg""}, ""href"": ""https://api.spotify.com/v1/tracks/1nYeVF5vIBxMxfPoL0SIWg"", ""id"": ""1nYeVF5vIBxMxfPoL0SIWg"", ""is_playable"": true, ""name"": ""Hallucinate"", ""preview_url"": null, ""track_number"": 7, ""type"": ""track"", ""uri"": ""spotify:track:1nYeVF5vIBxMxfPoL0SIWg"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 258004, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB""}, ""href"": ""https://api.spotify.com/v1/tracks/4rPkN1FMzQyFNP9cLUGIIB"", ""id"": ""4rPkN1FMzQyFNP9cLUGIIB"", ""is_playable"": true, ""name"": ""Love Again"", ""preview_url"": null, ""track_number"": 8, ""type"": ""track"", ""uri"": ""spotify:track:4rPkN1FMzQyFNP9cLUGIIB"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 221820, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT""}, ""href"": ""https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT"", ""id"": ""017PF4Q3l4DBUiWoXk4OWT"", ""is_playable"": true, ""name"": ""Break My Heart"", ""preview_url"": null, ""track_number"": 9, ""type"": ""track"", ""uri"": ""spotify:track:017PF4Q3l4DBUiWoXk4OWT"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 218754, ""explicit"": true, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/6uAFJ75WDAoAPyCWJAtvks""}, ""href"": ""https://api.spotify.com/v1/tracks/6uAFJ75WDAoAPyCWJAtvks"", ""id"": ""6uAFJ75WDAoAPyCWJAtvks"", ""is_playable"": true, ""name"": ""Good In Bed"", ""preview_url"": null, ""track_number"": 10, ""type"": ""track"", ""uri"": ""spotify:track:6uAFJ75WDAoAPyCWJAtvks"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 166266, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/0vQcyuMEfRBd21ojZ62N2L""}, ""href"": ""https://api.spotify.com/v1/tracks/0vQcyuMEfRBd21ojZ62N2L"", ""id"": ""0vQcyuMEfRBd21ojZ62N2L"", ""is_playable"": true, ""name"": ""Boys Will Be Boys"", ""preview_url"": null, ""track_number"": 11, ""type"": ""track"", ""uri"": ""spotify:track:0vQcyuMEfRBd21ojZ62N2L"", ""is_local"": false}]}, ""copyrights"": [{""text"": ""\u00a9 2020 Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited"", ""type"": ""C""}, {""text"": ""\u2117 2020 Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited, with the exception of track 1 & 2 2019 Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited"", ""type"": ""P""}], ""external_ids"": {""upc"": ""190295252960""}, ""genres"": [], ""label"": ""Warner Records"", ""popularity"": 83}",2025-06-08
5lKlFlReHOLShQKyRv6AL9,"{""album_type"": ""album"", ""total_tracks"": 13, ""is_playable"": true, ""external_urls"": {""spotify"": ""https://open.spotify.com/album/5lKlFlReHOLShQKyRv6AL9""}, ""href"": ""https://api.spotify.com/v1/albums/5lKlFlReHOLShQKyRv6AL9?market=ES"", ""id"": ""5lKlFlReHOLShQKyRv6AL9"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b2732172b607853fa89cefa2beb4"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e022172b607853fa89cefa2beb4"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d000048512172b607853fa89cefa2beb4"", ""height"": 64, ""width"": 64}], ""name"": ""Future Nostalgia"", ""release_date"": ""2020-03-27"", ""release_date_precision"": ""day"", ""type"": ""album"", ""uri"": ""spotify:album:5lKlFlReHOLShQKyRv6AL9"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""tracks"": {""href"": ""https://api.spotify.com/v1/albums/5lKlFlReHOLShQKyRv6AL9/tracks?offset=0&limit=50&market=ES"", ""limit"": 50, ""next"": null, ""offset"": 0, ""previous"": null, ""total"": 13, ""items"": [{""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 184881, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/3mC8VlVBwdVxCTq4cYZr64""}, ""href"": ""https://api.spotify.com/v1/tracks/3mC8VlVBwdVxCTq4cYZr64"", ""id"": ""3mC8VlVBwdVxCTq4cYZr64"", ""is_playable"": true, ""name"": ""Future Nostalgia"", ""preview_url"": null, ""track_number"": 1, ""type"": ""track"", ""uri"": ""spotify:track:3mC8VlVBwdVxCTq4cYZr64"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 183290, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/1AVtceapuF36oZqI9gzp0o""}, ""href"": ""https://api.spotify.com/v1/tracks/1AVtceapuF36oZqI9gzp0o"", ""id"": ""1AVtceapuF36oZqI9gzp0o"", ""is_playable"": true, ""name"": ""Don't Start Now"", ""preview_url"": null, ""track_number"": 2, ""type"": ""track"", ""uri"": ""spotify:track:1AVtceapuF36oZqI9gzp0o"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 209583, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/4GE0As8SVSjCMVYkRaaWwJ""}, ""href"": ""https://api.spotify.com/v1/tracks/4GE0As8SVSjCMVYkRaaWwJ"", ""id"": ""4GE0As8SVSjCMVYkRaaWwJ"", ""is_playable"": true, ""name"": ""Cool"", ""preview_url"": null, ""track_number"": 3, ""type"": ""track"", ""uri"": ""spotify:track:4GE0As8SVSjCMVYkRaaWwJ"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 193829, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/7toYVidBIpAmM8Ife3LGrP""}, ""href"": ""https://api.spotify.com/v1/tracks/7toYVidBIpAmM8Ife3LGrP"", ""id"": ""7toYVidBIpAmM8Ife3LGrP"", ""is_playable"": true, ""name"": ""Physical"", ""preview_url"": null, ""track_number"": 4, ""type"": ""track"", ""uri"": ""spotify:track:7toYVidBIpAmM8Ife3LGrP"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 203807, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/1dI77VhaLcQSgQLSnIs03D""}, ""href"": ""https://api.spotify.com/v1/tracks/1dI77VhaLcQSgQLSnIs03D"", ""id"": ""1dI77VhaLcQSgQLSnIs03D"", ""is_playable"": true, ""name"": ""Levitating"", ""preview_url"": null, ""track_number"": 5, ""type"": ""track"", ""uri"": ""spotify:track:1dI77VhaLcQSgQLSnIs03D"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 194607, ""explicit"": true, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/5Pc594FhDA2Fa2prE75GT0""}, ""href"": ""https://api.spotify.com/v1/tracks/5Pc594FhDA2Fa2prE75GT0"", ""id"": ""5Pc594FhDA2Fa2prE75GT0"", ""is_playable"": true, ""name"": ""Pretty Please"", ""preview_url"": null, ""track_number"": 6, ""type"": ""track"", ""uri"": ""spotify:track:5Pc594FhDA2Fa2prE75GT0"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 208505, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/2MUKw7zEirXqdZZ3xC4hOf""}, ""href"": ""https://api.spotify.com/v1/tracks/2MUKw7zEirXqdZZ3xC4hOf"", ""id"": ""2MUKw7zEirXqdZZ3xC4hOf"", ""is_playable"": true, ""name"": ""Hallucinate"", ""preview_url"": null, ""track_number"": 7, ""type"": ""track"", ""uri"": ""spotify:track:2MUKw7zEirXqdZZ3xC4hOf"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 258004, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/1imMjt1YGNebtrtTAprKV7""}, ""href"": ""https://api.spotify.com/v1/tracks/1imMjt1YGNebtrtTAprKV7"", ""id"": ""1imMjt1YGNebtrtTAprKV7"", ""is_playable"": true, ""name"": ""Love Again"", ""preview_url"": null, ""track_number"": 8, ""type"": ""track"", ""uri"": ""spotify:track:1imMjt1YGNebtrtTAprKV7"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 221820, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/59CrwNtNqzOmODXRxwaknc""}, ""href"": ""https://api.spotify.com/v1/tracks/59CrwNtNqzOmODXRxwaknc"", ""id"": ""59CrwNtNqzOmODXRxwaknc"", ""is_playable"": true, ""name"": ""Break My Heart"", ""preview_url"": null, ""track_number"": 9, ""type"": ""track"", ""uri"": ""spotify:track:59CrwNtNqzOmODXRxwaknc"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 218754, ""explicit"": true, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/5idsEzxjeekla54j0jHYUE""}, ""href"": ""https://api.spotify.com/v1/tracks/5idsEzxjeekla54j0jHYUE"", ""id"": ""5idsEzxjeekla54j0jHYUE"", ""is_playable"": true, ""name"": ""Good In Bed"", ""preview_url"": null, ""track_number"": 10, ""type"": ""track"", ""uri"": ""spotify:track:5idsEzxjeekla54j0jHYUE"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}], ""disc_number"": 1, ""duration_ms"": 166266, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/2F5nK70URbVjwao6lRwX0P""}, ""href"": ""https://api.spotify.com/v1/tracks/2F5nK70URbVjwao6lRwX0P"", ""id"": ""2F5nK70URbVjwao6lRwX0P"", ""is_playable"": true, ""name"": ""Boys Will Be Boys"", ""preview_url"": null, ""track_number"": 11, ""type"": ""track"", ""uri"": ""spotify:track:2F5nK70URbVjwao6lRwX0P"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}, {""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk""}, ""href"": ""https://api.spotify.com/v1/artists/4r63FhuTkUYltbVAg5TQnk"", ""id"": ""4r63FhuTkUYltbVAg5TQnk"", ""name"": ""DaBaby"", ""type"": ""artist"", ""uri"": ""spotify:artist:4r63FhuTkUYltbVAg5TQnk""}], ""disc_number"": 1, ""duration_ms"": 203064, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF""}, ""href"": ""https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF"", ""id"": ""5nujrmhLynf4yMoMtj8AQF"", ""is_playable"": true, ""name"": ""Levitating (feat. DaBaby)"", ""preview_url"": null, ""track_number"": 12, ""type"": ""track"", ""uri"": ""spotify:track:5nujrmhLynf4yMoMtj8AQF"", ""is_local"": false}, {""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we""}, ""href"": ""https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we"", ""id"": ""6M2wZ9GZgrQXHCFfjv46we"", ""name"": ""Dua Lipa"", ""type"": ""artist"", ""uri"": ""spotify:artist:6M2wZ9GZgrQXHCFfjv46we""}, {""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3QVolfxko2UyCOtexhVTli""}, ""href"": ""https://api.spotify.com/v1/artists/3QVolfxko2UyCOtexhVTli"", ""id"": ""3QVolfxko2UyCOtexhVTli"", ""name"": ""Ang\u00e8le"", ""type"": ""artist"", ""uri"": ""spotify:artist:3QVolfxko2UyCOtexhVTli""}], ""disc_number"": 1, ""duration_ms"": 156910, ""explicit"": false, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w""}, ""href"": ""https://api.spotify.com/v1/tracks/3F1P0QzdXtBz0MXy7KIO5w"", ""id"": ""3F1P0QzdXtBz0MXy7KIO5w"", ""is_playable"": true, ""name"": ""Fever"", ""preview_url"": null, ""track_number"": 13, ""type"": ""track"", ""uri"": ""spotify:track:3F1P0QzdXtBz0MXy7KIO5w"", ""is_local"": false}]}, ""copyrights"": [{""text"": ""\u00a9 2020 Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited"", ""type"": ""C""}, {""text"": ""\u2117 2020 Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited, with the exception of track 1 & 2 2019 Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited"", ""type"": ""P""}], ""external_ids"": {""upc"": ""190295092665""}, ""genres"": [], ""label"": ""Warner Records"", ""popularity"": 75}",2025-06-08
